rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-30,k3,2020-11-07,3,-31,70.0,1,-53
2020-12-30,k3,2020-11-09,3,-31,73.0,1,-51
2020-12-30,k3,2020-11-10,3,-31,73.33333333333333,3,-50
2020-12-30,k3,2020-11-18,3,-30,55.0,2,-42
2020-12-30,k3,2020-11-19,3,-29,30.0,1,-41
2020-12-30,k3,2020-11-24,3,-29,30.0,1,-36
2020-12-30,k3,2020-12-03,3,-27,5.0,1,-27
2020-12-30,k3,2020-12-11,3,-19,80.0,1,-19
2020-12-31,k3,2020-10-06,3,-36,65.0,1,-86
2020-12-31,k3,2020-10-15,3,-35,0.0,1,-77
2020-12-31,k3,2020-10-20,3,-34,43.0,1,-72
2020-12-31,k3,2020-11-09,3,-31,40.0,2,-52
2020-12-31,k3,2020-11-10,3,-31,40.0,1,-51
2020-12-31,k3,2020-11-11,3,-31,43.0,1,-50
2020-12-31,k3,2020-11-13,3,-30,33.0,1,-48
2020-12-31,k3,2020-11-15,3,-30,30.0,1,-46
2020-12-31,k3,2020-11-17,3,-30,33.0,1,-44
2020-12-31,k3,2020-11-19,3,-30,57.5,2,-42
2020-12-31,k3,2020-11-22,3,-29,30.0,1,-39
2020-12-31,k3,2020-11-27,3,-28,10.0,1,-34
2020-12-31,k3,2020-12-03,3,-28,5.0,1,-28
2020-12-31,k3,2020-12-08,3,-23,13.0,1,-23
2020-12-31,k3,2020-12-14,3,-17,5.0,1,-17
2020-12-31,k3,2020-12-15,3,-16,5.0,1,-16
2021-01-01,k3,2020-10-13,3,-35,65.0,1,-80
2021-01-01,k3,2020-10-27,3,-33,0.0,1,-66
2021-01-01,k3,2020-10-28,3,-33,45.0,1,-65
2021-01-01,k3,2020-10-29,3,-33,40.0,1,-64
2021-01-01,k3,2020-10-30,3,-33,40.0,1,-63
2021-01-01,k3,2020-11-01,3,-32,40.0,1,-61
2021-01-01,k3,2020-11-02,3,-32,0.0,2,-60
2021-01-01,k3,2020-11-06,3,-32,40.0,1,-56
2021-01-01,k3,2020-11-10,3,-31,45.0,1,-52
2021-01-01,k3,2020-11-13,3,-31,35.0,1,-49
2021-01-01,k3,2020-11-16,3,-30,80.0,1,-46
2021-01-01,k3,2020-11-20,3,-30,16.5,2,-42
2021-01-01,k3,2020-11-22,3,-29,35.0,1,-40
2021-01-01,k3,2020-11-30,3,-28,5.0,2,-32
2021-01-01,k3,2020-12-06,3,-26,13.0,1,-26
2021-01-01,k3,2020-12-10,3,-22,10.0,1,-22
2021-01-01,k3,2020-12-14,3,-18,0.0,1,-18
2021-01-02,k3,2020-11-16,3,-30,65.0,1,-47
2021-01-03,k3,2020-11-03,3,-32,70.0,1,-61
2021-01-03,k3,2020-11-07,3,-32,70.0,1,-57
2021-01-03,k3,2020-12-10,3,-24,50.0,1,-24
2021-01-04,k3,2020-10-23,1,-34,0.0,1,-73
2021-01-04,k3,2020-11-17,1,-30,70.0,1,-48
2021-01-04,k3,2020-11-22,1,-30,65.0,1,-43
2021-01-04,k3,2020-11-23,1,-30,0.0,1,-42
2021-01-04,k3,2020-11-26,1,-29,70.0,1,-39
2021-01-04,k3,2020-12-02,1,-28,72.5,2,-33
2021-01-04,k3,2020-12-08,1,-27,70.0,1,-27
2021-01-04,k3,2020-12-11,1,-24,73.0,1,-24
2021-01-04,k3,2020-12-14,1,-21,0.0,1,-21
2021-01-04,k3,2020-12-15,1,-20,70.0,1,-20
2021-01-05,k3,2020-11-19,1,-30,65.0,1,-47
2021-01-05,k3,2020-12-04,1,-28,75.0,1,-32
2021-01-05,k3,2020-12-13,1,-23,80.0,1,-23
2021-01-06,k3,2020-11-09,1,-32,65.0,1,-58
2021-01-06,k3,2020-11-17,1,-31,65.0,1,-50
2021-01-06,k3,2020-11-23,1,-30,67.5,2,-44
2021-01-06,k3,2020-12-05,1,-28,75.0,1,-32
2021-01-07,k3,2020-11-26,2,-30,75.0,1,-42
2021-01-07,k3,2020-12-06,2,-28,70.0,1,-32
2021-01-07,k3,2020-12-08,2,-28,70.0,1,-30
2021-01-08,k3,2020-11-03,2,-33,65.0,1,-66
2021-01-08,k3,2020-11-16,2,-31,65.0,1,-53
2021-01-08,k3,2020-12-01,2,-29,70.0,1,-38
2021-01-08,k3,2020-12-14,2,-25,80.0,1,-25
2021-01-08,k3,2020-12-15,2,-24,70.0,1,-24
2021-01-09,k3,2020-10-16,2,-36,65.0,1,-85
2021-01-09,k3,2020-10-29,2,-34,68.0,1,-72
2021-01-09,k3,2020-11-16,2,-31,65.0,1,-54
2021-01-09,k3,2020-12-05,2,-29,70.0,1,-35
2021-01-09,k3,2020-12-06,2,-28,70.0,1,-34
2021-01-09,k3,2020-12-12,2,-28,68.0,1,-28
2021-01-10,k3,2020-11-12,2,-32,70.0,1,-59
2021-01-10,k3,2020-12-01,2,-29,65.0,1,-40
2021-01-10,k3,2020-12-11,2,-28,70.0,1,-30
2021-01-11,k3,2020-11-28,1,-30,75.0,1,-44
2021-01-11,k3,2020-11-29,1,-30,85.0,1,-43
2021-01-11,k3,2020-11-30,1,-30,75.0,1,-42
2021-01-11,k3,2020-12-06,1,-29,75.0,1,-36
2021-01-12,k3,2020-11-16,1,-32,70.0,1,-57
2021-01-12,k3,2020-12-07,1,-29,80.0,1,-36
2021-01-12,k3,2020-12-10,1,-28,78.0,1,-33
2021-01-13,k3,2020-11-18,1,-32,65.0,1,-56
2021-01-14,k3,2020-11-30,2,-30,70.0,1,-45
2021-01-14,k3,2020-12-06,2,-29,70.0,1,-39
2021-01-14,k3,2020-12-09,2,-29,70.0,1,-36
2021-01-14,k3,2020-12-10,2,-29,75.0,1,-35
2021-01-15,k3,2020-11-17,2,-32,65.0,1,-59
2021-01-15,k3,2020-11-27,2,-31,73.0,1,-49
2021-01-15,k3,2020-11-28,2,-30,75.0,1,-48
2021-01-15,k3,2020-12-14,2,-28,70.0,1,-32
2021-01-16,k3,2020-11-17,2,-32,69.0,2,-60
2021-01-16,k3,2020-12-01,2,-30,75.0,1,-46
2021-01-16,k3,2020-12-04,2,-30,75.0,1,-43
2021-01-16,k3,2020-12-08,2,-29,73.0,1,-39
2021-01-17,k3,2020-11-14,2,-33,70.0,1,-64
2021-01-17,k3,2020-12-14,2,-28,70.0,1,-34
2021-01-18,k3,2020-11-28,1,-31,75.0,1,-51
2021-01-18,k3,2020-12-08,1,-29,75.0,1,-41
2021-01-20,k3,2020-12-03,1,-30,80.0,1,-48
2021-01-20,k3,2020-12-12,1,-29,75.0,1,-39
2021-01-20,k3,2020-12-14,1,-29,90.0,1,-37
2021-01-21,k3,2020-12-11,2,-29,70.0,1,-41
2021-01-22,k3,2020-10-27,2,-36,65.0,1,-87
2021-01-22,k3,2020-12-01,2,-31,70.0,1,-52
2021-01-23,k3,2020-10-29,2,-36,65.0,1,-86
2021-01-23,k3,2020-11-08,2,-34,65.0,1,-76
2021-01-23,k3,2020-11-17,2,-33,67.5,2,-67
2021-01-24,k3,2020-11-06,2,-35,65.0,1,-79
2021-01-25,k3,2020-12-11,1,-30,75.0,1,-45
2021-01-25,k3,2020-12-16,1,-29,80.0,1,-40
2021-01-28,k3,2020-11-26,2,-33,75.0,1,-63
2021-01-28,k3,2020-12-07,2,-31,70.0,1,-52
2021-01-29,k3,2020-11-06,2,-36,65.0,1,-84
2021-01-30,k3,2020-11-11,2,-35,70.0,1,-80
2021-01-30,k3,2020-11-18,2,-34,70.0,1,-73
2021-01-31,k3,2020-11-13,2,-35,68.0,1,-79
2021-01-31,k3,2020-12-02,2,-32,70.0,1,-60
2021-02-01,k3,2020-11-28,1,-33,75.0,1,-65
2021-02-02,k3,2020-12-03,1,-32,75.0,1,-61
2021-02-03,k3,2020-11-13,1,-35,70.0,1,-82
2021-02-06,k3,2020-12-09,2,-32,70.0,1,-59
2021-02-09,k3,2020-11-14,1,-36,65.0,1,-87
2021-02-09,k3,2020-11-16,1,-36,65.0,1,-85
2021-02-10,k3,2020-11-16,3,-36,65.0,1,-86
2021-02-10,k3,2020-11-17,3,-36,70.0,1,-85
2021-02-10,k3,2020-11-23,3,-35,70.0,1,-79
2021-02-10,k3,2020-11-30,3,-34,65.0,1,-72
2021-02-10,k3,2020-12-03,3,-33,60.0,2,-69
2021-02-10,k3,2020-12-05,3,-33,60.0,1,-67
2021-02-10,k3,2020-12-08,3,-33,41.5,2,-64
2021-02-11,k3,2020-11-14,3,-36,70.0,1,-89
2021-02-11,k3,2020-11-15,3,-36,70.0,1,-88
2021-02-11,k3,2020-11-19,3,-36,68.0,1,-84
2021-02-11,k3,2020-11-22,3,-35,65.0,1,-81
2021-02-11,k3,2020-11-28,3,-34,50.0,1,-75
2021-02-11,k3,2020-12-02,3,-34,50.0,1,-71
2021-02-11,k3,2020-12-05,3,-33,50.0,1,-68
2021-02-11,k3,2020-12-08,3,-33,53.0,1,-65
2021-02-11,k3,2020-12-14,3,-32,55.0,1,-59
2021-02-13,k3,2020-11-15,3,-36,70.0,1,-90
2021-02-19,k3,2020-12-06,2,-34,70.0,1,-75
2021-02-19,k3,2020-12-10,2,-34,70.0,1,-71
2021-02-21,k3,2020-11-28,2,-36,70.0,1,-85
2021-02-22,k3,2020-11-28,1,-36,75.0,1,-86
2021-02-24,k3,2020-12-10,1,-34,75.0,1,-76
2021-02-24,k3,2020-12-15,1,-34,75.0,1,-71
2021-02-26,k3,2020-12-08,2,-35,67.0,1,-80
2021-02-26,k3,2020-12-10,2,-35,70.0,1,-78
2021-02-27,k3,2020-11-29,2,-36,70.0,1,-90
2021-02-28,k3,2020-12-05,2,-36,70.0,1,-85
