rent_day,res_model,res_day,seasonality,lead_time_vec,cnt_cum,disc_mean,lead_time
2020-12-28,k3,2020-11-19,1,-29,24,54.166666666666664,-39
2020-12-28,k3,2020-11-22,1,-29,25,54.92,-36
2020-12-28,k3,2020-11-24,1,-28,26,55.69230769230769,-34
2020-12-28,k3,2020-11-27,1,-28,27,56.22222222222222,-31
2020-12-28,k3,2020-12-01,1,-27,28,57.07142857142857,-27
2020-12-29,k3,2020-10-22,1,-33,1,70.0,-68
2020-12-29,k3,2020-10-29,1,-32,2,70.0,-61
2020-12-29,k3,2020-10-31,1,-32,3,70.0,-59
2020-12-29,k3,2020-11-03,1,-32,4,70.0,-56
2020-12-29,k3,2020-11-05,1,-31,6,71.66666666666667,-54
2020-12-29,k3,2020-11-10,1,-31,7,71.42857142857143,-49
2020-12-29,k3,2020-11-16,1,-30,10,71.0,-43
2020-12-29,k3,2020-11-17,1,-30,14,70.71428571428571,-42
2020-12-29,k3,2020-11-18,1,-29,18,67.38888888888889,-41
2020-12-29,k3,2020-11-24,1,-29,19,67.78947368421052,-35
2020-12-29,k3,2020-12-03,1,-26,20,64.4,-26
2020-12-30,k3,2020-10-14,3,-35,1,70.0,-77
2020-12-30,k3,2020-10-17,3,-34,2,72.5,-74
2020-12-30,k3,2020-10-28,3,-33,3,71.66666666666667,-63
2020-12-30,k3,2020-10-31,3,-32,4,72.5,-60
2020-12-30,k3,2020-11-01,3,-32,6,72.16666666666667,-59
2020-12-30,k3,2020-11-03,3,-32,8,62.875,-57
2020-12-30,k3,2020-11-04,3,-32,9,64.22222222222223,-56
2020-12-30,k3,2020-11-05,3,-31,10,64.8,-55
2020-12-30,k3,2020-11-07,3,-31,11,65.27272727272727,-53
2020-12-30,k3,2020-11-09,3,-31,12,65.91666666666667,-51
2020-12-30,k3,2020-11-10,3,-31,15,67.4,-50
2020-12-30,k3,2020-11-18,3,-30,17,65.94117647058823,-42
2020-12-30,k3,2020-11-19,3,-29,18,63.94444444444444,-41
2020-12-30,k3,2020-11-24,3,-29,19,62.1578947368421,-36
2020-12-30,k3,2020-12-03,3,-27,20,59.3,-27
2020-12-30,k3,2020-12-11,3,-19,21,60.285714285714285,-19
2020-12-31,k3,2020-10-06,3,-36,1,65.0,-86
2020-12-31,k3,2020-10-15,3,-35,2,32.5,-77
2020-12-31,k3,2020-10-20,3,-34,3,36.0,-72
2020-12-31,k3,2020-11-09,3,-31,5,37.6,-52
2020-12-31,k3,2020-11-10,3,-31,6,38.0,-51
2020-12-31,k3,2020-11-11,3,-31,7,38.714285714285715,-50
2020-12-31,k3,2020-11-13,3,-30,8,38.0,-48
2020-12-31,k3,2020-11-15,3,-30,9,37.111111111111114,-46
2020-12-31,k3,2020-11-17,3,-30,10,36.7,-44
2020-12-31,k3,2020-11-19,3,-30,12,40.166666666666664,-42
2020-12-31,k3,2020-11-22,3,-29,13,39.38461538461539,-39
2020-12-31,k3,2020-11-27,3,-28,14,37.285714285714285,-34
2020-12-31,k3,2020-12-03,3,-28,15,35.13333333333333,-28
2020-12-31,k3,2020-12-08,3,-23,16,33.75,-23
2020-12-31,k3,2020-12-14,3,-17,17,32.05882352941177,-17
2020-12-31,k3,2020-12-15,3,-16,18,30.555555555555557,-16
2021-01-01,k3,2020-10-13,3,-35,1,65.0,-80
2021-01-01,k3,2020-10-27,3,-33,2,32.5,-66
2021-01-01,k3,2020-10-28,3,-33,3,36.666666666666664,-65
2021-01-01,k3,2020-10-29,3,-33,4,37.5,-64
2021-01-01,k3,2020-10-30,3,-33,5,38.0,-63
2021-01-01,k3,2020-11-01,3,-32,6,38.333333333333336,-61
2021-01-01,k3,2020-11-02,3,-32,8,28.75,-60
2021-01-01,k3,2020-11-06,3,-32,9,30.0,-56
2021-01-01,k3,2020-11-10,3,-31,10,31.5,-52
2021-01-01,k3,2020-11-13,3,-31,11,31.818181818181817,-49
2021-01-01,k3,2020-11-16,3,-30,12,35.833333333333336,-46
2021-01-01,k3,2020-11-20,3,-30,14,33.07142857142857,-42
2021-01-01,k3,2020-11-22,3,-29,15,33.2,-40
2021-01-01,k3,2020-11-30,3,-28,17,29.88235294117647,-32
2021-01-01,k3,2020-12-06,3,-26,18,28.944444444444443,-26
2021-01-01,k3,2020-12-10,3,-22,19,27.94736842105263,-22
2021-01-01,k3,2020-12-14,3,-18,20,26.55,-18
2021-01-02,k3,2020-11-16,3,-30,1,65.0,-47
2021-01-03,k3,2020-11-03,3,-32,1,70.0,-61
2021-01-03,k3,2020-11-07,3,-32,2,70.0,-57
2021-01-03,k3,2020-12-10,3,-24,3,63.333333333333336,-24
2021-01-04,k3,2020-10-23,1,-34,1,0.0,-73
2021-01-04,k3,2020-11-17,1,-30,2,35.0,-48
2021-01-04,k3,2020-11-22,1,-30,3,45.0,-43
2021-01-04,k3,2020-11-23,1,-30,4,33.75,-42
2021-01-04,k3,2020-11-26,1,-29,5,41.0,-39
2021-01-04,k3,2020-12-02,1,-28,7,50.0,-33
2021-01-04,k3,2020-12-08,1,-27,8,52.5,-27
2021-01-04,k3,2020-12-11,1,-24,9,54.77777777777778,-24
2021-01-04,k3,2020-12-14,1,-21,10,49.3,-21
2021-01-04,k3,2020-12-15,1,-20,11,51.18181818181818,-20
2021-01-05,k3,2020-11-19,1,-30,1,65.0,-47
2021-01-05,k3,2020-12-04,1,-28,2,70.0,-32
2021-01-05,k3,2020-12-13,1,-23,3,73.33333333333333,-23
2021-01-06,k3,2020-11-09,1,-32,1,65.0,-58
2021-01-06,k3,2020-11-17,1,-31,2,65.0,-50
2021-01-06,k3,2020-11-23,1,-30,4,66.25,-44
2021-01-06,k3,2020-12-05,1,-28,5,68.0,-32
2021-01-07,k3,2020-11-26,2,-30,1,75.0,-42
2021-01-07,k3,2020-12-06,2,-28,2,72.5,-32
2021-01-07,k3,2020-12-08,2,-28,3,71.66666666666667,-30
2021-01-08,k3,2020-11-03,2,-33,1,65.0,-66
2021-01-08,k3,2020-11-16,2,-31,2,65.0,-53
2021-01-08,k3,2020-12-01,2,-29,3,66.66666666666667,-38
2021-01-08,k3,2020-12-14,2,-25,4,70.0,-25
2021-01-08,k3,2020-12-15,2,-24,5,70.0,-24
2021-01-09,k3,2020-10-16,2,-36,1,65.0,-85
2021-01-09,k3,2020-10-29,2,-34,2,66.5,-72
2021-01-09,k3,2020-11-16,2,-31,3,66.0,-54
2021-01-09,k3,2020-12-05,2,-29,4,67.0,-35
2021-01-09,k3,2020-12-06,2,-28,5,67.6,-34
2021-01-09,k3,2020-12-12,2,-28,6,67.66666666666667,-28
2021-01-10,k3,2020-11-12,2,-32,1,70.0,-59
2021-01-10,k3,2020-12-01,2,-29,2,67.5,-40
2021-01-10,k3,2020-12-11,2,-28,3,68.33333333333333,-30
2021-01-11,k3,2020-11-28,1,-30,1,75.0,-44
2021-01-11,k3,2020-11-29,1,-30,2,80.0,-43
2021-01-11,k3,2020-11-30,1,-30,3,78.33333333333333,-42
2021-01-11,k3,2020-12-06,1,-29,4,77.5,-36
2021-01-12,k3,2020-11-16,1,-32,1,70.0,-57
2021-01-12,k3,2020-12-07,1,-29,2,75.0,-36
2021-01-12,k3,2020-12-10,1,-28,3,76.0,-33
2021-01-13,k3,2020-11-18,1,-32,1,65.0,-56
2021-01-14,k3,2020-11-30,2,-30,1,70.0,-45
2021-01-14,k3,2020-12-06,2,-29,2,70.0,-39
2021-01-14,k3,2020-12-09,2,-29,3,70.0,-36
2021-01-14,k3,2020-12-10,2,-29,4,71.25,-35
2021-01-15,k3,2020-11-17,2,-32,1,65.0,-59
2021-01-15,k3,2020-11-27,2,-31,2,69.0,-49
2021-01-15,k3,2020-11-28,2,-30,3,71.0,-48
2021-01-15,k3,2020-12-14,2,-28,4,70.75,-32
2021-01-16,k3,2020-11-17,2,-32,2,69.0,-60
2021-01-16,k3,2020-12-01,2,-30,3,71.0,-46
2021-01-16,k3,2020-12-04,2,-30,4,72.0,-43
2021-01-16,k3,2020-12-08,2,-29,5,72.2,-39
2021-01-17,k3,2020-11-14,2,-33,1,70.0,-64
2021-01-17,k3,2020-12-14,2,-28,2,70.0,-34
2021-01-18,k3,2020-11-28,1,-31,1,75.0,-51
2021-01-18,k3,2020-12-08,1,-29,2,75.0,-41
2021-01-20,k3,2020-12-03,1,-30,1,80.0,-48
2021-01-20,k3,2020-12-12,1,-29,2,77.5,-39
2021-01-20,k3,2020-12-14,1,-29,3,81.66666666666667,-37
2021-01-21,k3,2020-12-11,2,-29,1,70.0,-41
2021-01-22,k3,2020-10-27,2,-36,1,65.0,-87
2021-01-22,k3,2020-12-01,2,-31,2,67.5,-52
2021-01-23,k3,2020-10-29,2,-36,1,65.0,-86
2021-01-23,k3,2020-11-08,2,-34,2,65.0,-76
2021-01-23,k3,2020-11-17,2,-33,4,66.25,-67
2021-01-24,k3,2020-11-06,2,-35,1,65.0,-79
2021-01-25,k3,2020-12-11,1,-30,1,75.0,-45
2021-01-25,k3,2020-12-16,1,-29,2,77.5,-40
2021-01-28,k3,2020-11-26,2,-33,1,75.0,-63
2021-01-28,k3,2020-12-07,2,-31,2,72.5,-52
2021-01-29,k3,2020-11-06,2,-36,1,65.0,-84
2021-01-30,k3,2020-11-11,2,-35,1,70.0,-80
2021-01-30,k3,2020-11-18,2,-34,2,70.0,-73
2021-01-31,k3,2020-11-13,2,-35,1,68.0,-79
2021-01-31,k3,2020-12-02,2,-32,2,69.0,-60
2021-02-01,k3,2020-11-28,1,-33,1,75.0,-65
2021-02-02,k3,2020-12-03,1,-32,1,75.0,-61
2021-02-03,k3,2020-11-13,1,-35,1,70.0,-82
2021-02-06,k3,2020-12-09,2,-32,1,70.0,-59
2021-02-09,k3,2020-11-14,1,-36,1,65.0,-87
2021-02-09,k3,2020-11-16,1,-36,2,65.0,-85
2021-02-10,k3,2020-11-16,3,-36,1,65.0,-86
2021-02-10,k3,2020-11-17,3,-36,2,67.5,-85
2021-02-10,k3,2020-11-23,3,-35,3,68.33333333333333,-79
2021-02-10,k3,2020-11-30,3,-34,4,67.5,-72
2021-02-10,k3,2020-12-03,3,-33,6,65.0,-69
2021-02-10,k3,2020-12-05,3,-33,7,64.28571428571429,-67
2021-02-10,k3,2020-12-08,3,-33,9,59.22222222222222,-64
2021-02-11,k3,2020-11-14,3,-36,1,70.0,-89
2021-02-11,k3,2020-11-15,3,-36,2,70.0,-88
2021-02-11,k3,2020-11-19,3,-36,3,69.33333333333333,-84
2021-02-11,k3,2020-11-22,3,-35,4,68.25,-81
2021-02-11,k3,2020-11-28,3,-34,5,64.6,-75
2021-02-11,k3,2020-12-02,3,-34,6,62.166666666666664,-71
2021-02-11,k3,2020-12-05,3,-33,7,60.42857142857143,-68
2021-02-11,k3,2020-12-08,3,-33,8,59.5,-65
2021-02-11,k3,2020-12-14,3,-32,9,59.0,-59
2021-02-13,k3,2020-11-15,3,-36,1,70.0,-90
2021-02-19,k3,2020-12-06,2,-34,1,70.0,-75
2021-02-19,k3,2020-12-10,2,-34,2,70.0,-71
2021-02-21,k3,2020-11-28,2,-36,1,70.0,-85
2021-02-22,k3,2020-11-28,1,-36,1,75.0,-86
2021-02-24,k3,2020-12-10,1,-34,1,75.0,-76
2021-02-24,k3,2020-12-15,1,-34,2,75.0,-71
2021-02-26,k3,2020-12-08,2,-35,1,67.0,-80
2021-02-26,k3,2020-12-10,2,-35,2,68.5,-78
2021-02-27,k3,2020-11-29,2,-36,1,70.0,-90
2021-02-28,k3,2020-12-05,2,-36,1,70.0,-85
